statement,label
"Other reviewers were kinder ; The Gentleman 's Magazine praised Etty 's ability to capture "" the beauty of the proportion of the antique "" , noting that in the central figures "" there is far more of classicality than is to be seen in almost any modern picture "" , and considered the overall composition "" a most fortunate combination of the ideality of Poetry and the reality of Nature "" . The Athenæum considered it "" a poetic picture from a very poetic passage "" , praising Etty for "" telling a story which is ",0
"At the end of 2005 , Nesbitt and his agent met with BBC Controller of Fiction Jane Tranter to discuss a new series of Murphy 's Law . At the meeting 's conclusion , Tranter offered Nesbitt the first episode script of Jekyll , a television series by Steven Moffat that updated Strange Case of Dr Jekyll and Mr Hyde . Nesbitt spent three hours reading the script before accepting the role of Tom Jackman — and his alter @-@ ego Mr Hyde . After signing on for the role , he met with Moffat and Hartswood Films execu",0
"During the early years of ranching , cougars were considered on par with wolves in destructiveness . According to figures in Texas in 1990 , 86 calves ( 0 @.@ 0006 % of a total of 13 @.@ 4 million cattle & calves in Texas ) , 253 Mohair goats , 302 Mohair kids , 445 sheep ( 0 @.@ 02 % of a total of 2 @.@ 0 million sheep & lambs in Texas ) and 562 lambs ( 0 @.@ 04 % of 1 @.@ 2 million lambs in Texas ) were confirmed to have been killed by cougars that year . In Nevada in 1992 , cougars were confirmed to have",0
"The earthquake also destroyed a nursing school in the capital and severely damaged the country 's primary midwifery school . The Haitian art world suffered great losses ; artworks were destroyed , and museums and art galleries were extensively damaged , among them Port @-@ au @-@ Prince 's main art museum , Centre d 'Art , College Saint Pierre and Holy Trinity Cathedral .",0
"Thoth , as the overseer of time , was said to allot fixed lifespans to both humans and gods . Other gods were also said to govern the length of human lives , including Meskhenet , who presided over birth , and Shai , the personification of fate . Thus the time and manner of death was the main meaning of the Egyptian concept of fate , although to some extent these deities governed other events in life as well . Several texts refer to gods influencing or inspiring human decisions , working through a person 's",0
"In her 2001 work Measuring Up : How Advertising Affects Self @-@ Image , Vickie Rutledge Shields stated that the work was "" unique at the time for employing a method now being labeled ' semiotic content analysis ' "" and that it "" [ provided ] the base for textual analyses ... such as poststructuralist and psychoanalytic approaches "" . She also noted that feminist scholars like Jean Kilbourne "" [ built ] their highly persuasive and widely circulated findings on the nature of gender in advertising on Goffman ",0
""" The Son Also Draws "" was written by Ricky Blitt and directed by Neil Affleck , both working on their first Family Guy episode . The episode guest starred actors Suzie Plakson , Kevin Michael Richardson , Fred Tatasciore and Wally Wingert . Recurring guest voice actors included writer and animator Butch Hartman and actor Patrick Bristow . Much of the episode 's humor is structured around cutaway sequences that parody popular culture , including references to Speed Racer , Happy Days , Nova , One Day at a T",0
"Besides the nucleolus , the nucleus contains a number of other non @-@ membrane @-@ delineated bodies . These include Cajal bodies , Gemini of coiled bodies , polymorphic interphase karyosomal association ( PIKA ) , promyelocytic leukaemia ( PML ) bodies , paraspeckles , and splicing speckles . Although little is known about a number of these domains , they are significant in that they show that the nucleoplasm is not a uniform mixture , but rather contains organized functional subdomains .",0
From a man 's little heart 's short fever @-@ fit ;,0
"A tropical wave came off the northwest coast of Africa on June 19 . The wave crossed the Atlantic Ocean and Caribbean Sea , into the warm waters of the northeastern Pacific Ocean , on July 2 . An area of disturbed weather moved northwards towards the Gulf of Tehuantepec and became Tropical Depression Seven @-@ E early on July 6 . The depression moved northwest , and because of increased organization of deep convection , was designated Tropical Storm Fausto on July 7 , 265 mi ( 426 km ) south of Manzanillo ,",0
"The pro @-@ independence republican party , Sinn Féin , received overwhelming endorsement in the general election of 1918 , and in 1919 proclaimed an Irish Republic , setting up its own parliament ( Dáil Éireann ) and government . Simultaneously the Volunteers , which became known as the Irish Republican Army ( IRA ) , launched a three @-@ year guerrilla war , which ended in a truce in July 1921 ( although violence continued until June 1922 , mostly in Northern Ireland ) .",0
"The United States Conference of Catholic Bishops ( USCCB ) explain the Catechism in their book entitled United States Catechism for Adults , published in 2006 . Regarding graven images , they expound that this command addresses idolatry that in ancient times expressed itself in the worship of such things as the "" sun , moon , stars , trees , bulls , eagles , and serpents "" as well as "" emperors and kings "" . They explain that today , idolatry expresses itself in the worship of other things , and list some a",0
"Along the coasts of Texas and Louisiana , the depression produced significant amounts of rainfall , peaking at 11 @.@ 15 in ( 283 mm ) near Freeport . Several areas in southern Louisiana recorded rainfall exceeding 5 in ( 130 mm ) with a maximum amount of 9 @.@ 2 in ( 230 mm ) falling in Kinder . Significant rainfall was also recorded in the Carolinas and Georgia , with numerous areas recording over 3 in ( 76 mm ) . A maximum of 9 @.@ 35 in ( 237 mm ) fell near Whitmire , South Carolina before the system di",0
"The castle sits atop a 650 @-@ metre @-@ high ( 2 @,@ 130 ft ) hill east of Tartus , Syria , in the Homs Gap . On the other side of the gap , 27 kilometres ( 17 mi ) away , was the 12th @-@ century Gibelacar Castle . The route through the strategically important Homs Gap connects the cities of Tripoli and Homs . To the north of the castle lies the Jebel Ansariyah , and to the south Lebanon . The surrounding area is fertile , benefiting from streams and abundant rainfall . Compared to the Kingdom of Jerusale",0
""" Moment of Surrender "" was well received by critics after the release of No Line on the Horizon . David Fricke of Rolling Stone enjoyed the song , writing , "" The rising @-@ falling effect of the harmony voices around Bono ... is a perfect picture of where he really wants to be , when he gets to the line about ' vision over visibility . ' "" Blender considered it the high @-@ point of the album , comparing it to the band 's 1987 single "" I Still Haven 't Found What I 'm Looking For "" . Reviewer Rob Sheffiel",0
"In his 1924 publication dealing with Kent , the archaeologist O. G. S. Crawford , then working as the archaeological officer for the Ordnance Survey , listed the Coldrum Stones alongside the other Medway Megaliths . In 1926 , the Coldrum Stones were given to The National Trust , who dedicated it as a memorial to the Kentish historian Benjamin Harrison . A plaque was erected to mark this , which erroneously termed the monument a stone circle ; in 1953 , the archaeologist Leslie Grinsell expressed the view th",0
"Corythosaurus / ˌkɒrᵻθoʊˈsɔːrəs / is a genus of hadrosaurid "" duck @-@ billed "" dinosaur from the Upper Cretaceous Period , about 77 – 75 @.@ 7 million years ago . It lived in what is now North America . Its name means "" helmet lizard "" , derived from Greek κόρυς . It was named and described in 1914 by Barnum Brown . Corythosaurus is now thought to be a lambeosaurine , related to Nipponosaurus , Velafrons , Hypacrosaurus , and Olorotitan . Corythosaurus has an estimated length of 9 metres ( 30 ft ) , and ha",0
"The quoted death date is not only unreliable because the book is fiction , but also because the Xuan He reign era of Emperor Huizong lasted only seven years ( 1119 – 1125 ) and not seventeen . Although The Story of Yue Fei states Zhou died shortly before Yue took a wife , he historically died after Yue married . It is likely that the original author invented this fictional date .",0
"On March 21 , 2011 , Alice in Chains announced that they were working on a fifth studio album , and both Cantrell and Inez later made statements that they had begun the recording process . The album was expected to be finished by summer of 2012 and released by the end of 2012 or beginning of 2013 . While Alice in Chains were writing for the album in 2011 , Cantrell required surgery , which delayed recording the new material . In an interview published in May 2012 , Cantrell explained , "" The thing that set ",0
"In 2008 , Del Toso was named as a reserve for the Australia women 's national wheelchair basketball team , known as the Gliders , for the 2008 Summer Paralympics . She made her national team debut at the 2009 Osaka Cup the following year , when her team finished first . That year , she also participated in the Four Nations in Canada and the Japan Friendly Series , one of six players who played for the Dandenong Rangers in the WNWBL . She was selected to participate in a national team training camp in 2010 .",0
"Much of Galveston 's modern economy is centered in the tourism , health care , shipping , and financial industries . The 84 @-@ acre ( 340 @,@ 000 m2 ) University of Texas Medical Branch campus with an enrollment of more than 2 @,@ 500 students is a major economic force of the city . Galveston is home to six historic districts containing one of the largest and historically significant collections of 19th @-@ century buildings in the United States , with over 60 structures listed in the National Register of ",0
"Sil was designed by Swiss artist H. R. Giger , who also created the creatures in the Alien films . Donaldson thought Giger was the best man for the film after reading his compendium Necronomicon , and eventually he and Mancuso flew to Switzerland to meet the artist . What attracted Giger was the opportunity to design "" a monster in another way — an aesthetic warrior , also sensual and deadly , like the women look in [ his ] paintings . "" While Giger opted to stay in Switzerland to take care of his dying mot",0
"The route and surroundings of former Highway 36 have largely remained unaltered since the highway was decommissioned in 1998 . Within the City of Kawartha Lakes , the road is now known as Kawartha Lakes Road 36 , while within the County of Peterborough , it is known as Peterborough County Road 36 .",0
"Between 1737 and 1742 , Richard Pococke , an English anthropologist , toured the Middle East and wrote of what he thought were ruins of defensive walls built with 3 @.@ 7 @-@ metre ( 12 ft ) stone blocks near the Awali river . When the French orientalist Ernest Renan visited the area in 1860 , he noticed that the Awali bridge abutments were built of finely rusticated blocks that originated from an earlier structure . He also noted in his report , Mission de Phénicie , that a local treasure hunter told him o",0
"The Commissioner of Inquiries suggested that Kesteven County Council could support the teaching of art , modern languages and technical and scientific subjects through the Local Taxation Act 1890 . In 1895 the governors agreed to affiliate with the Council , which granted them £ 35 . The headmaster , Samuel Brown , appointed an assistant master and his wife was employed to teach art . The numbers rose so that in 1897 there were 33 pupils on roll , and the Committee granted a further £ 400 to pay for new acc",0
"For over 12 @,@ 000 years , people have depended on the Missouri River and its tributaries as a source of sustenance and transportation . More than ten major groups of Native Americans populated the watershed , most leading a nomadic lifestyle and dependent on enormous buffalo herds that once roamed through the Great Plains . The first Europeans encountered the river in the late seventeenth century , and the region passed through Spanish and French hands before finally becoming part of the United States thr",0
"After the outbreak of the American Civil War , the Kingdom of Hawaiʻi under King Kamehameha IV declared its neutrality on August 26 , 1861 . But many Native Hawaiians and Hawaiian @-@ born Americans ( mainly descendants of the American missionaries ) both abroad and in the islands volunteered and enlisted in the military regiments of various states in the Union and the Confederacy . Individual Native Hawaiians had been serving in the United States Navy and Army since the War of 1812 , and even more served d",0
"After a decade of battling drug addiction , Layne Staley was found dead in his condominium on April 19 , 2002 , two weeks after his actual death . His mother and stepfather became alarmed when accountants noticed that money was no longer being withdrawn from his accounts . With assistance from the police , they broke into his condo and made the discovery . An autopsy revealed Staley had died from a mixture of heroin and cocaine . His friends speculate that in addition to drugs , he may have contracted an il",0
"By the time of Ruler 8 's successor , Uh Chapat , Toniná was clearly in decline . Only a single event , in 837 , can be dated to his reign , although a stucco mural depicting captives with garrottes at their throats may belong to his period of rule .",0
"There are several methods by which common starlings obtain their food but for the most part , they forage close to the ground , taking insects from the surface or just underneath . Generally , common starlings prefer foraging amongst short @-@ cropped grasses and are often found among grazing animals or perched on their backs , where they will also feed on the mammal 's external parasites . Large flocks may engage in a practice known as "" roller @-@ feeding "" , where the birds at the back of the flock conti",0
"Before Kudirka 's death , the first performance of the poem occurred at a concert in St. Petersburg , Russia in 1899 . The concert was conducted by Česlovas Sasnauskas and was attended by Lithuanians , which St. Petersburg had the largest population of at that time . The anthem was first performed in Lithuania during the Great Seimas of Vilnius on December 3 , 1905 .",0
""" Hi , Infidelity "" was written by John Enbom and directed by Michael Fields , marking Enbom 's twelfth writing credit and Fields 's sixth directing credit for the series . The episode features the second of three appearances by Laura San Giacomo as Harmony Chase . She and Enrico Colantoni had become friends when they co @-@ starred on the sitcom Just Shoot Me ! . They rekindled their friendship during production of "" Charlie Don 't Surf "" , San Giacomo 's first appearance , so they lobbied for more storyli",0
"Included in the Church teachings of this commandment is the requirement for Christians to bear witness to their faith "" without equivocation "" in situations that require it . The use of modern media in spreading untruths , by individuals , businesses or governments , is condemned .",0
There is no way I will be influenced to adopt such tactics which bring such discredit to the game . I know Tim could do it but I am not going to participate in actions that can only hurt the game .,0
"The Banadir Stadium and Konis Stadium are two other major sporting facilities in the capital . In 2013 , the Somali Football Federation launched a renovation project at the Konis facility , during which artificial football turf contributed by FIFA was installed at the stadium . The Ex @-@ Lujino basketball stadium in the Abdulaziz District also underwent a $ 10 @,@ 000 rehabilitation , with funding provided by the local Hormuud Telecom firm . Additionally , the municipal authority oversaw the reconstruction",0
"Ethnographer James Teit records that the people of the Adams River area formed a sub @-@ group of the Secwepemc called the "" Sxste 'lln "" , now known as the Adams Lake Indian Band . The Sxste 'lln moved between summer and winter camps at the outlet of the lower river and the Little River area near Chase . The river 's namesake , Chief Sel @-@ howt @-@ ken ( baptized as Adam by Oblate missionaries ) was a Sxste 'lln leader in the 1860s . Like more than 200 of his people , he died in the 1862 smallpox epidemi",0
"On 22 May , head coach Eddie Jones named a 32 @-@ man squad for England 's tour of Australia . An additional 5 players ( denoted through * ) were also named ahead of the test match against Wales on 29 May , with the Aviva Premiership final taking place in the 28 May between Saracens and Exeter Chiefs . Ben Te 'o has been named in the squad by virtue of his English mother . Despite playing for Irish province Leinster , Te 'o will moving to Worcester Warriors in the 2016 / 17 season making him eligible for se",0
"Montfort 's coalition began to quickly fragment , Henry regained his freedom of movement and renewed chaos spread across England . Henry appealed to his brother @-@ in @-@ law Louis of France for arbitration in the dispute ; Montfort was initially hostile to this idea , but , as war became more likely again , he decided to agree to French arbitration as well . Initially Montfort 's legal arguments held sway , but in January 1264 , Louis announced the Mise of Amiens , condemning the rebels , upholding the Ki",0
"Walpole , though he was devoted to the works of Trollope , and published a study of him , thought that there was no real comparison between the two of them : "" I am far too twisted and fantastic a novelist ever to succeed in catching Trollope 's marvellous normality . "" Priestley was less impressed by the supposed Trollopian side of Walpole 's work , finding some of it formulaic . He was more taken with a darker , Dostoyevskian , side that he found in the writing : "" suddenly it will transform the pleasant ",0
"The arms of I. bernissartensis were long ( up to 75 % the length of the legs ) and robust , with rather inflexible hands built so that the three central fingers could bear weight . The thumbs were conical spikes that stuck out away from the three main digits . In early restorations , the spike was placed on the animal 's nose . Later fossils revealed the true nature of the thumb spikes , although their exact function is still debated . They could have been used for defense , or for foraging for food . The l",0
"After returning to his old high school after his departure from the Panthers , Abu @-@ Jamal was suspended for distributing literature calling for "" black revolutionary student power "" . He also led unsuccessful protests to change the school name to Malcolm X High . After attaining his GED , he studied briefly at Goddard College in rural Vermont .",0
"David Michael Sisler ( October 16 , 1931 – January 9 , 2011 ) was a professional baseball pitcher who played in Major League Baseball ( MLB ) from 1956 through 1962 . Early in his career , Sisler was a starter , then later was used as a middle reliever and occasionally as a closer . He reached the majors in 1956 with the Boston Red Sox after he completed a two @-@ year obligation in the active military . After three @-@ and @-@ a @-@ half seasons with the Red Sox , he was traded to the Detroit Tigers in 195",0
"FIFA Confederations Cup : Third place 2009 , Runner @-@ up 2013",0
"In the 19th century , the writer Samuel Lewis said that it was "" small and of rude workmanship "" , but had "" several curious features "" such as the font that made it "" valuable "" . The antiquarian Angharad Llwyd , writing in 1833 , described it as "" a small cruciform structure , situated in a little barren valley "" , with the south transept "" bearing evidence of very great antiquity . "" She stated that there were some windows "" in the later English style , of good design , especially the east window of the ",0
"By the beginning of the year only a small part-- $ 215 million — of the total funds collected for aid had been spent on permanent housing , with most of it-- $ 1 @.@ 2 billion — going for short @-@ term solutions including tent camps , temporary shelters , and cash grants that paid a year 's rent . A 2013 survey disclosed that of the 1 @.@ 5 million Haitians living in camps following the quake , about 279 @,@ 000 remained in a total of 352 camps . Fifteen percent of the camps had no basic protection service",0
"The next match , between The Big Boss Man and Nailz , was a nightstick on a pole match . A nightstick was suspended above the ring and could be used as a weapon once it was retrieved . Nailz began the match by attempting to get the nightstick , but Boss Man stopped him . Nailz choked Boss Man before making another unsuccessful attempt to climb the pole and obtain the nightstick . Boss Man punched Nailz and then tried to climb the pole . Nailz stopped him , performed a back body drop , and choked Boss Man ag",0
"At halftime , East Carolina led Boise State 31 – 14 .",0
"The role of Rachel was originally offered to actresses Téa Leoni , the producer 's first choice , and Courteney Cox , both of whom declined , Leoni in favor of starring in the sitcom The Naked Truth , and Cox in favor of playing Rachel 's best friend Monica in Friends . A virtually unknown actress at the time who had previously starred in five short @-@ lived sitcoms , Aniston auditioned for the role of Rachel after turning down an offer as a cast member on the sketch comedy show Saturday Night Live . After",0
"Famitsu Weekly found the story enjoyable , though noted that those who had played Destiny would get more enjoyment out of it , and praised the voice acting . They also found the gameplay and pacing enjoyable , positively noting the option to auto @-@ battle . The game ranked as the 89th all @-@ time favorite game in a 2006 Famitsu readers poll . Japanese website Game Impress Watch found the story impressive , citing its use of time travel and the continued use of Destiny 's world and lore . The gameplay , m",0
"MD 194 begins at an intersection with MD 26 ( Liberty Road ) in Ceresville . The roadway continues south as MD 26 , which crosses the Monocacy River on its way toward Frederick . MD 26 heads east from the intersection as a two @-@ lane road toward Libertytown . MD 194 heads north as Woodsboro Pike , which starts as a four @-@ lane divided highway but reduces to two lanes as the highway passes through the suburban communities of Discovery and Spring Garden , where the state highway passes the historic Woodsb",0
"In cases of serious poisoning the mushroom causes delirium , somewhat similar in effect to anticholinergic poisoning ( such as that caused by Datura stramonium ) , characterised by bouts of marked agitation with confusion , hallucinations , and irritability followed by periods of central nervous system depression . Seizures and coma may also occur in severe poisonings . Symptoms typically appear after around 30 to 90 minutes and peak within three hours , but certain effects can last for several days . In th",0
"Tech recovered the punt at its 30 @-@ yard line and began its second possession . Lawrence rushed for five yards , and Miami committed a five @-@ yard offsides penalty , giving Tech a first down by penalty . Dovel and Lawrence then combined for another first down after two plays . Tech was unable to gain another first down and punted the ball away . Attempting to field the ball , Miami 's Fred Marion fumbled the ball , which was recovered by a Tech defender at the Miami 25 @-@ yard line . Despite beginning ",0
"Among manufacturing workers , 51 % work in spinning and weaving , 15 % work in metal , 6 % work in printing and publishing , 5 % work in electrical machinery , and the rest work in a wide variety of industry sectors . Varanasi 's manufacturing industry is not well developed and is dominated by small @-@ scale industries and household production .",0
"The origins of the Knights Hospitaller are unclear , but the order probably emerged around the 1070s in Jerusalem . It started as a religious order which cared for the sick , and later looked after pilgrims to the Holy Land . After the success of the First Crusade in capturing Jerusalem in 1099 , many crusaders donated their new property in the Levant to the Hospital of St John . Early donations were in the newly formed Kingdom of Jerusalem , but over time the order extended its holdings to the Crusader sta",0
"This movement is prompted by the feeling that pervades the citizens of this State that in the present emergency the arms and munitions of war in the Arsenal should be under the control of the State authorities , in order to their security . This movement , although not authorized by me , has assumed such an aspect that it becomes my duty , as the executive of this Sate , to interpose my official authority to prevent a collision between the people of the State and the Federal troops under your command . I th",0
"According to the sheet music published at Musicnotes.com by Hal Leonard Corporation , "" Freakum Dress "" is a moderate R & B song pacing in common time , written in the key of F major . The verses alternate from the chords of F ♯ and C. The track also draws from the hip hop , funk , and dance @-@ pop genres . Mike Joseph of PopMatters observed that the song shows influences by 1970s funk music , and contains limited elements of 1980s go @-@ go . According to Phil Harrison of Timeout , "" Freakum Dress "" consi",0
"High winds have forced the closure of SR 221 in 2003 , 2004 , and 2005 due to large amounts of dust being blown around , causing visibility to drop to almost zero through the Horse Heaven Hills .",0
"His family had no theatrical connections , but Olivier 's father , a clergyman , decided that his son should become an actor . After attending a drama school in London , Olivier learned his craft in a succession of acting jobs during the late 1920s . In 1930 he had his first important West End success in Noël Coward 's Private Lives , and he appeared in his first film . In 1935 he played in a celebrated production of Romeo and Juliet alongside Gielgud and Peggy Ashcroft , and by the end of the decade he was",0
""" Mariana "" is a poem by Alfred , Lord Tennyson , published in 1830 . The poem follows a common theme in much of Tennyson 's work — that of despondent isolation . The subject of Mariana is a woman who continuously laments her lack of connection with society . The isolation defines her existence , and her longing for a connection leaves her wishing for death at the end of every stanza . The premise of Mariana originates in William Shakespeare 's Measure for Measure , but the poem ends before Mariana 's lover",0
"Though Wilde deployed characters that were by now familiar — the dandy lord , the overbearing matriarch , the woman with a past , the puritan young lady — his treatment is subtler than in his earlier comedies . Lady Bracknell , for instance , embodies respectable , upper @-@ class society , but Eltis notes how her development "" from the familiar overbearing duchess into a quirkier and more disturbing character "" can be traced through Wilde 's revisions of the play . For the two young men , Wilde presents no",0
"At 11 : 00 Swannell 's company arrived at the foot of Baby 700 , joining the seventy survivors of Robertson 's and Lalor 's companies . They immediately charged and chased the Turks back over the summit of Baby 700 , then stopped and dug in . The two 2nd Battalion companies arrived alongside them , but all the companies had taken casualties , among the dead being Swannell and Robertson .",0
"In Sanmatitarka , Divākara further adds : "" All doctrines are right in their own respective spheres — but if they encroach upon the province of other doctrines and try to refute their view , they are wrong . A man who holds the view of the cumulative character of truth never says that a particular view is right or that a particular view is wrong . """,0
"Torres made a scoring start to the 2008 – 09 Premier League season with a 25 yard shot into the bottom right @-@ hand corner away at Sunderland , which was the only goal in a 1 – 0 win on 16 August 2008 . He suffered a hamstring tear in a 0 – 0 draw against Aston Villa , which would keep him out for two to three weeks . Torres made his return in a 2 – 1 victory against Marseille in the Champions League and went on to score two goals in the Merseyside derby against Everton on 27 September 2008 to give Liverp",0
"In Jacmel , a city of 50 @,@ 000 , the mayor claimed that 70 percent of the homes had been damaged and that the quake had killed 300 to 500 people and left some 4 @,@ 000 injured . The small airstrip suffered damage that rendered it unusable for supply flights until 20 January . The Canadian navy vessel HMCS Halifax was deployed to the area on 18 January ; the Canadians joined Colombian rescue workers , Chilean doctors , a French mobile clinic , and Sri Lankan relief workers who had already responded to cal",0
"Adams River sockeye travel from their spawning grounds to the South Thompson River , then into the Fraser River , and enter the Pacific . From the Strait of Georgia , they spend three years in the open ocean following Arctic currents to Alaska and the Aleutian islands . They then retrace their route to the Adams , completing a round trip of over 4 @,@ 000 kilometres ( 2 @,@ 500 mi ) . They complete the arduous trip upstream , including navigating the swift waters and rapids of the Fraser Canyon , in just se",0
"Minor grew up as a Michigan Wolverines fan . His mother , Julie Gilliam , has pictures of him at age six wearing a Michigan uniform . At age nine , Minor wrote the university to inquire about becoming a Michigan football player . Every year he and his mother watched the Michigan - Ohio State game and rooted for Michigan .",0
"When wintering in Africa , the corn crake occupies dry grassland and savanna habitats , occurring in vegetation 30 – 200 cm ( 0 @.@ 98 – 6 @.@ 56 ft ) tall , including seasonally burnt areas and occasionally sedges or reed beds . It is also found on fallow and abandoned fields , uncut grass on airfields , and the edges of crops . It occurs at up to at least 1 @,@ 750 metres ( 5 @,@ 740 ft ) altitude in South Africa . Each bird stays within a fairly small area . Although it sometimes occurs with the African ",0
"In the early 20th century , Australian ornithologists started using the name Manorina melanocephala instead , because it was listed first by Latham in 1801 . This usage did not follow the letter of the International Code of Zoological Nomenclature , and in 2009 the International Commission on Zoological Nomenclature conserved the current name by formally suppressing the name M. garrula . The species name melanocephala is derived from the Ancient Greek words melas "" black "" , and kephale "" head "" , referring",0
"As a group leader at the Metallurgical Laboratory , Creutz conducted studies of uranium and how it could be extruded into rods . His group looked into the process of corrosion in metals in contact with fast @-@ flowing liquids , the processes for fabricating aluminium and jacketing uranium with it . It also investigated the forging of beryllium , and the preparation of thorium . Frederick Seitz and Alvin Weinberg later reckoned that the activities of Creutz and his group may have reduced the time taken to p",0
"The initial idea to write a book about Simón Bolívar came to García Márquez through his friend and fellow Colombian writer Álvaro Mutis , to whom the book is dedicated . Mutis had started writing a book called El Último Rostro about Bolívar 's final voyage along the Magdalena River , but never finished it . At the time , García Márquez was interested in writing about the Magdalena River because he knew the area intimately from his childhood . Two years after reading El Último Rostro , García Márquez asked M",0
Players with names in italics and marked * were on loan from another club for the whole of their season with York .,0
"The album 's concept compares a violent storm to a roller coaster ; its lyrical themes vary from horrorcore @-@ based character deconstructions and songs about the supernatural to humorous and lighter subject matter . Clark 's production was praised by critics , and the album peaked at # 20 on the Billboard 200 . It is the group 's 23rd overall release .",0
"Craig Montoro – trumpet , backing vocals on "" They Are Night Zombies ! ! They Are Neighbors ! ! They Have Come Back from the Dead ! ! Ahhhh ! """,0
"Today , some prerogative powers are directly exercised by ministers without the approval of Parliament , including the powers of declaring war and of making peace , the issue of passports , and the granting of honours . Prerogative powers are exercised nominally by the monarch , but on the advice of the prime minister ( whom the monarch meets weekly ) and of the cabinet . Some key functions of the British government are still executed by virtue of the royal prerogative , but generally the usage of the prero",0
"In 2007 , GMs Kiril Georgiev and Atanas Kolev asserted that much the same was true of the so @-@ called Poisoned Pawn Variation of the Najdorf Sicilian , which arises after 1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6 ! ? This has long been considered one of the sharpest and most problematic , or even foolhardy , opening lines . The game usually continues 8.Qd2 Qxb2 9.Rb1 Qa3 . Georgiev and Kolev stated that 6.Bg5 is seldom seen at the highest level because the main line of this variatio",0
"When Pennsylvania first legislated its highways in 1911 , what would become PA 261 was legislated as part of Legislative Route 180 between the Delaware border and Chelsea . PA 261 was first designated in 1928 to run from the Delaware border to PA 61 ( Concord Road ) and PA 161 ( Chelsea Road ) in Chelsea , following Foulk Road . By 1940 , PA 261 was extended north along Valley Brook Road from US 322 ( which replaced PA 61 ) to US 1 in Chester Heights . By 1980 , the northern terminus of PA 261 was truncated",0
"North American sources describe A. hygrometricus as being of either unknown edibility , or too tough to be edible . However , they are regularly consumed in Asia , including Nepal and South Bengal , where "" local people consume them as delicious food "" . They are collected from the wild and sold in the markets of India .",0
"For many decades , rubber condoms were manufactured by wrapping strips of raw rubber around penis @-@ shaped molds , then dipping the wrapped molds in a chemical solution to cure the rubber . In 1912 , Polish inventor Julius Fromm developed a new , improved manufacturing technique for condoms : dipping glass molds into a raw rubber solution . Called cement dipping , this method required adding gasoline or benzene to the rubber to make it liquid . Latex , rubber suspended in water , was invented in 1920 . La",0
"The Ace Attorney games are visual novel adventure games in which the player controls defense attorneys and defends their clients in several different episodes . The gameplay is split into two types of sections : investigations and courtroom trials . During the investigations , the player searches the environments , gathering information and evidence , and talks to characters such as their client , witnesses , and the police . Once enough evidence has been collected , the game moves on to a courtroom trial s",0
"Jifna was known as Gophnah ( In Hebrew גופנה ) at the time of the First Jewish @-@ Roman War , and after its conquest became a Roman regional capital . Later the town grew less significant politically , but nevertheless prospered under Byzantine and Arab rule due to its location on a trade route . St. George 's Church in Jifna was built in the 6th century CE , but fell into disrepair and was not rebuilt until the arrival of the Crusaders in the late 10th century . However , it again fell into ruin after the",0
"Vandernoot found Tessa 's personality "" ... very nice , "" "" very understanding , generous , supportive . "" MacLeod appreciates that Tessa always has a way of reminding him of his humanity . In "" For Evil 's Sake "" , she tells a guilt @-@ ridden MacLeod that "" You may be Immortal , but you 're not omnipotent ... The world is not your responsibility . "" Tessa often jokes about MacLeod 's immortality , for example telling him in "" For Tomorrow We Die "" that the last time MacLeod "" ... wore a tuxedo was on the ",0
† Denotes player spent time with another team before joining Blue Jackets . Stats reflect time with the Blue Jackets only . ‡ Traded mid @-@ season,0
"Eshmun was identified with Asclepius as a result of the Hellenic influence over Phoenicia ; the earliest evidence of this equation is given by coins from Amrit and Acre from the third century BC . This fact is exemplified by the Hellenized names of the Awali river which was dubbed Asclepius fluvius , and the Eshmun Temple 's surrounding groves , known as the groves of Asclepius .",0
"Two of her four funnels were removed , and the forward two were cut at an angle to resemble those of a German destroyer . The bow was packed with 4 @.@ 5 tons of high explosives , which were set in concrete . It was decided that the explosive charge would be timed to detonate after the raiders had left the harbour . To prevent the Germans towing her away , the crew would open the ship 's seacocks before abandoning the ship . Should she become disabled or sunk before getting to the dock , four motor launches",0
"When Etty exhibited the completed painting at the Royal Academy Summer Exhibition in 1832 , it was shown untitled , with the relevant six lines from The Bard attached ; writers at the time sometimes referred to it by its incipit of Fair Laughs the Morn . By the time of Etty 's death in 1849 , it had acquired its present title of Youth on the Prow , and Pleasure at the Helm .",0
"At the meeting , Dean O ’ Dell ’ s wife asks the ex @-@ husband to give their son a bone marrow transplant . Meanwhile , Sheriff Lamb ( Michael Muhney ) arrests Weevil for the robbery . Veronica visits Weevil in prison before she decides to look into a pizza delivered to Weevil ’ s house . Sheriff Lamb tells Keith that the ex @-@ husband has disappeared before accusing Keith in the ex @-@ husband ’ s disappearance . Keith thinks that Dean O ’ Dell was involved in the disappearance , but when he visits Dean ",0
"In 2004 , Sholay was digitally remastered and shown again to packed theatres in India , including Mumbai 's Minerva , where it had run successfully 29 years earlier . An attempt to remake Sholay , Ram Gopal Varma 's film Aag ( 2007 ) , starring Amitabh Bachchan as the villain , was a commercial and critical disaster . Because of television and home media , Sholay is widely available and still popular . Twenty years after its release , Sholay was first shown on the Indian DD National television channel , whe",0
